Região Geográfica Intermediária,Nome Região Geográfica Intermediária,Região Geográfica Imediata,Nome Região Geográfica Imediata,Janeiro 2022,Fevereiro 2022,Marco 2022,Abril 2022,Maio 2022,Junho 2022,Julho 2022,Agosto 2022,Setembro 2022,Outubro 2022,Novembro 2022,Dezembro 2022,Total,municipios,cod_ibge,reg_administrativa,reg_metropolitanas,Verificado
3506,Araçatuba,350023,Birigui - Penápolis,0,0,0,3,0,0,0,1,0,2,2,0,8,Alto Alegre,3501103,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,20,30,21,14,20,7,16,13,15,22,19,21,218,Andradina,3502101,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,69,57,85,54,66,49,58,69,61,72,71,55,766,Araçatuba,3502804,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,2,8,3,1,8,3,3,8,5,9,3,2,55,Auriflama,3504206,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,5,2,3,2,1,2,1,4,2,3,4,4,33,Avanhandava,3504404,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,0,2,4,1,3,1,5,4,8,4,4,5,41,Barbosa,3505104,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,0,0,1,1,0,0,2,1,1,0,1,1,8,Bento de Abreu,3506201,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,1,3,0,1,1,2,3,1,5,3,7,2,29,Bilac,3506409,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,30,32,41,35,29,27,35,32,32,33,36,38,400,Birigui,3506508,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,3,4,6,2,1,4,3,1,1,0,0,1,26,Braúna,3507704,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,0,2,1,1,2,0,3,1,0,2,1,0,13,Brejo Alegre,3507753,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,8,6,13,7,6,3,4,7,10,3,4,11,82,Buritama,3508108,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,8,8,12,4,4,8,6,7,9,9,5,10,90,Castilho,3511003,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,0,1,4,2,4,4,2,1,3,4,0,1,26,Clementina,3511904,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,1,0,1,1,0,0,2,3,1,1,3,0,13,Coroados,3512506,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,0,0,0,2,0,2,1,3,0,0,2,0,10,Gabriel Monteiro,3516507,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,0,0,0,2,0,1,0,1,1,0,0,1,6,Gastão Vidigal,3516804,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,2,4,2,1,3,2,0,1,1,1,1,2,20,General Salgado,3516903,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,2,1,5,0,2,0,2,1,1,1,3,2,20,Glicério,3517109,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,3,9,5,8,8,8,8,10,8,5,9,7,88,Guararapes,3518206,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,3,0,3,0,4,2,4,1,1,1,0,4,23,Guaraçaí,3517802,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,5,2,6,3,2,1,2,2,4,2,0,3,32,Guzolândia,3518909,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,9,5,10,11,8,5,4,14,8,11,7,10,102,Ilha Solteira,3520442,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,2,1,1,3,1,1,0,0,1,0,1,2,13,Itapura,3523008,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,2,1,1,1,1,1,3,0,0,1,1,2,14,Lavínia,3526506,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,1,0,1,0,0,1,0,0,1,1,1,0,6,Lourdes,3527256,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,1,0,1,4,2,0,0,3,1,4,0,2,18,Luiziânia,3527702,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,8,7,12,3,6,8,3,14,6,5,11,15,98,Mirandópolis,3530102,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,1,1,2,0,1,0,0,0,4,3,4,0,16,Murutinga do Sul,3532108,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,0,0,1,1,0,1,0,0,0,0,1,0,4,Nova Castilho,3532868,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,1,2,4,1,1,0,3,2,2,1,2,2,21,Nova Independência,3533205,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,0,0,0,0,1,1,0,0,2,1,1,0,6,Nova Luzitânia,3533304,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,14,18,25,21,23,9,24,26,17,19,19,26,241,Penápolis,3537305,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,7,7,9,16,5,3,13,5,8,10,6,13,102,Pereira Barreto,3537404,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,0,2,1,1,1,0,0,1,1,2,2,0,11,Piacatu,3537701,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,2,0,0,0,2,1,2,4,1,1,2,0,15,Rubiácea,3544400,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,1,3,1,0,3,1,1,2,0,3,2,5,22,Santo Antônio do Aracanguá,3548054,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,3,3,2,2,0,4,0,1,2,1,1,0,19,Santópolis do Aguapeí,3548401,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350024,Andradina,2,0,5,2,4,4,3,2,3,0,4,1,30,Sud Mennucci,3552304,RA de Araçatuba,Demais municípios,True
3507,São José do Rio Preto,350028,Jales,0,0,0,2,0,1,1,1,3,3,1,3,15,Suzanápolis,3552551,RA de Araçatuba,Demais municípios,True
3507,São José do Rio Preto,350029,Fernandópolis,0,1,1,0,0,0,0,0,1,1,0,2,6,São João de Iracema,3549250,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350023,Birigui - Penápolis,1,0,3,2,1,0,1,0,1,3,1,2,15,Turiúba,3555208,RA de Araçatuba,Demais municípios,True
3506,Araçatuba,350022,Araçatuba,7,5,7,3,3,7,6,11,7,4,5,4,69,Valparaíso,3556305,RA de Araçatuba,Demais municípios,True
3503,Bauru,350009,Bauru,10,9,23,10,11,8,9,14,13,14,12,10,143,Agudos,3500709,RA de Bauru,Demais municípios,True
3504,Marília,350013,Marília,0,1,0,0,0,0,0,0,1,3,2,2,9,Alvinlândia,3501509,RA de Marília,Demais municípios,True
3504,Marília,350016,Tupã,1,0,6,0,0,0,0,2,0,1,0,0,10,Arco-Íris,3503356,RA de Marília,Demais municípios,True
3503,Bauru,350009,Bauru,5,1,6,3,11,4,2,4,4,4,6,5,55,Arealva,3503406,RA de Bauru,Demais municípios,True
3503,Bauru,350009,Bauru,3,2,1,3,0,2,2,3,4,5,2,4,31,Avaí,3504305,RA de Bauru,Demais municípios,True
3503,Bauru,350009,Bauru,0,4,4,1,3,1,2,3,6,3,5,2,34,Balbinos,3504701,RA de Bauru,Demais municípios,True
3503,Bauru,350010,Jaú,17,9,22,17,12,9,9,14,20,14,21,13,177,Bariri,3505203,RA de Bauru,Demais municípios,True
